2024-03-06 17:17:46,844 ERROR   Thread-17 :71408 [internal_api.py:upload_file():1640] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/shahwaiz/UNet-DAS/1wq3lei6/wandb-metadata.json?Expires=1709803065&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=akyQ9fASzldBLyDQc9WyfjSOhcIcxkceIfnl7T2tzk7fLJ1Gjiv6MHoLM81Hd6OagfTR%2FRvTkmGvPdguPkTtHZ%2BFcP7QfiVh1qIfNzH1f0vxDw%2FzqcPGfe9qOBxktDL%2FIBAoFGEkR0LZjvETEUGXGrU0nMt3OuJDhAHJeye2zrU%2FDfwWJs5FwupkVsbfyEvJby5uXld31%2FOO06c65uNApcbw9VA0rPRAlGTvarQNbrFXQ5I38ZDg9Ds2jKlXvfblN%2FWgE04QwFhXjaQ7IBGEP0Dupvh%2FmB1Pd6cEh2EfptzeC3ClurZYbf%2BIdG%2FVAMphRp5lYAkQMl02fi0MEL4uJg%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2024-03-06 17:17:46,844 ERROR   Thread-17 :71408 [internal_api.py:upload_file():1642] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '967'}
2024-03-06 17:17:46,844 ERROR   Thread-17 :71408 [internal_api.py:upload_file():1644] upload_file response body: 
2024-03-06 17:17:50,180 INFO    Thread-17 :71408 [upload_job.py:push():132] Uploaded file C:\Users\19086\AppData\Local\Temp\tmp1bm0rf7rwandb\2crw29dn-wandb-metadata.json
2024-03-06 17:18:00,073 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: stop_status
2024-03-06 17:18:00,073 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: stop_status
2024-03-06 17:18:03,278 INFO    Thread-11 :71408 [dir_watcher.py:_on_file_modified():269] file/dir modified: .\wandb\run-20240306_171734-1wq3lei6\files\output.log
2024-03-06 17:18:05,306 INFO    Thread-11 :71408 [dir_watcher.py:_on_file_modified():269] file/dir modified: .\wandb\run-20240306_171734-1wq3lei6\files\output.log
2024-03-06 17:18:06,191 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: partial_history
2024-03-06 17:18:06,192 DEBUG   SenderThread:71408 [sender.py:send():235] send: metric
2024-03-06 17:18:06,193 DEBUG   SenderThread:71408 [sender.py:send():235] send: metric
2024-03-06 17:18:06,193 DEBUG   SenderThread:71408 [sender.py:send():235] send: metric
2024-03-06 17:18:06,193 DEBUG   SenderThread:71408 [sender.py:send():235] send: metric
2024-03-06 17:18:06,193 DEBUG   SenderThread:71408 [sender.py:send():235] send: metric
2024-03-06 17:18:06,193 DEBUG   SenderThread:71408 [sender.py:send():235] send: metric
2024-03-06 17:18:06,193 DEBUG   SenderThread:71408 [sender.py:send():235] send: history
2024-03-06 17:18:06,193 DEBUG   SenderThread:71408 [sender.py:send():235] send: summary
2024-03-06 17:18:06,194 INFO    SenderThread:71408 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2024-03-06 17:18:06,314 INFO    Thread-11 :71408 [dir_watcher.py:_on_file_modified():269] file/dir modified: .\wandb\run-20240306_171734-1wq3lei6\files\wandb-summary.json
2024-03-06 17:18:07,324 INFO    Thread-11 :71408 [dir_watcher.py:_on_file_modified():269] file/dir modified: .\wandb\run-20240306_171734-1wq3lei6\files\output.log
2024-03-06 17:18:07,522 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:08,127 DEBUG   SenderThread:71408 [sender.py:send():235] send: telemetry
2024-03-06 17:18:08,127 DEBUG   SenderThread:71408 [sender.py:send():235] send: exit
2024-03-06 17:18:08,128 INFO    SenderThread:71408 [sender.py:send_exit():371] handling exit code: 0
2024-03-06 17:18:08,128 INFO    SenderThread:71408 [sender.py:send_exit():373] handling runtime: 27
2024-03-06 17:18:08,129 INFO    SenderThread:71408 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2024-03-06 17:18:08,129 INFO    SenderThread:71408 [sender.py:send_exit():379] send defer
2024-03-06 17:18:08,129 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:08,130 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: defer
2024-03-06 17:18:08,130 INFO    HandlerThread:71408 [handler.py:handle_request_defer():164] handle defer: 0
2024-03-06 17:18:08,130 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: defer
2024-03-06 17:18:08,131 INFO    SenderThread:71408 [sender.py:send_request_defer():388] handle sender defer: 0
2024-03-06 17:18:08,131 INFO    SenderThread:71408 [sender.py:transition_state():392] send defer: 1
2024-03-06 17:18:08,131 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: defer
2024-03-06 17:18:08,131 INFO    HandlerThread:71408 [handler.py:handle_request_defer():164] handle defer: 1
2024-03-06 17:18:08,234 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: defer
2024-03-06 17:18:08,234 INFO    SenderThread:71408 [sender.py:send_request_defer():388] handle sender defer: 1
2024-03-06 17:18:08,234 INFO    SenderThread:71408 [sender.py:transition_state():392] send defer: 2
2024-03-06 17:18:08,234 DEBUG   SenderThread:71408 [sender.py:send():235] send: stats
2024-03-06 17:18:08,235 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: defer
2024-03-06 17:18:08,235 INFO    HandlerThread:71408 [handler.py:handle_request_defer():164] handle defer: 2
2024-03-06 17:18:08,235 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: defer
2024-03-06 17:18:08,235 INFO    SenderThread:71408 [sender.py:send_request_defer():388] handle sender defer: 2
2024-03-06 17:18:08,235 INFO    SenderThread:71408 [sender.py:transition_state():392] send defer: 3
2024-03-06 17:18:08,235 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: defer
2024-03-06 17:18:08,235 INFO    HandlerThread:71408 [handler.py:handle_request_defer():164] handle defer: 3
2024-03-06 17:18:08,235 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: defer
2024-03-06 17:18:08,236 INFO    SenderThread:71408 [sender.py:send_request_defer():388] handle sender defer: 3
2024-03-06 17:18:08,236 INFO    SenderThread:71408 [sender.py:transition_state():392] send defer: 4
2024-03-06 17:18:08,236 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: defer
2024-03-06 17:18:08,236 INFO    HandlerThread:71408 [handler.py:handle_request_defer():164] handle defer: 4
2024-03-06 17:18:08,236 DEBUG   SenderThread:71408 [sender.py:send():235] send: summary
2024-03-06 17:18:08,237 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:08,237 INFO    SenderThread:71408 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2024-03-06 17:18:08,238 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: defer
2024-03-06 17:18:08,238 INFO    SenderThread:71408 [sender.py:send_request_defer():388] handle sender defer: 4
2024-03-06 17:18:08,238 INFO    SenderThread:71408 [sender.py:transition_state():392] send defer: 5
2024-03-06 17:18:08,238 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
2024-03-06 17:18:08,238 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: defer
2024-03-06 17:18:08,238 INFO    HandlerThread:71408 [handler.py:handle_request_defer():164] handle defer: 5
2024-03-06 17:18:08,238 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: defer
2024-03-06 17:18:08,239 INFO    SenderThread:71408 [sender.py:send_request_defer():388] handle sender defer: 5
2024-03-06 17:18:08,330 INFO    Thread-11 :71408 [dir_watcher.py:_on_file_modified():269] file/dir modified: .\wandb\run-20240306_171734-1wq3lei6\files\config.yaml
2024-03-06 17:18:08,330 INFO    Thread-11 :71408 [dir_watcher.py:_on_file_modified():269] file/dir modified: .\wandb\run-20240306_171734-1wq3lei6\files\output.log
