val_loss2,epoch,val_loss1,val_SSIM,val_loss,val_PSNR,step,train_loss1,train_loss2,train_loss,test_loss2,test_loss1,test_SSIM,test_loss,test_PSNR
0.14067500829696655,0,0.24469640851020813,0.0929054394364357,0.38537144660949707,8.51932430267334,48,,,,,,,,
,0,,,,,48,0.27489015460014343,0.19370326399803162,0.4685933589935303,,,,,
0.15115287899971008,1,0.0544714629650116,0.20055805146694183,0.20562434196472168,8.206995964050293,97,,,,,,,,
,1,,,,,97,0.1553480327129364,0.15401001274585724,0.3093580901622772,,,,,
0.04802129790186882,2,0.02968509867787361,0.4037114679813385,0.07770639657974243,13.187338829040527,146,,,,,,,,
,2,,,,,146,0.03582783788442612,0.10281629860401154,0.13864417374134064,,,,,
,3,,,,,147,,,,0.04807507246732712,0.029733140021562576,0.4036839008331299,0.07780821621417999,13.182069778442383
