val_loss2,val_SSIM,epoch,val_loss1,val_PSNR,step,val_loss,train_loss2,train_loss,train_loss1,test_loss2,test_SSIM,test_loss1,test_loss,test_PSNR
0.14535477757453918,0.21374699473381042,0,0.054473504424095154,8.377290725708008,97,0.19982831180095673,,,,,,,,
,,0,,,97,,0.17467841506004333,0.38980957865715027,0.21513117849826813,,,,,
0.026486800983548164,0.566144585609436,1,0.014117836020886898,15.81282901763916,195,0.04060463234782219,,,,,,,,
,,1,,,195,,0.06621554493904114,0.09446899592876434,0.02825343608856201,,,,,
0.00884863082319498,0.8243288397789001,2,0.012526039965450764,20.533212661743164,293,0.021374672651290894,,,,,,,,
,,2,,,293,,0.014168201945722103,0.02715129964053631,0.012983091175556183,,,,,
,,3,,,294,,,,,0.008827464655041695,0.8248482346534729,0.012540582567453384,0.02136804908514023,20.543270111083984
