train_loss,epoch,train_loss2,step,train_loss1
0.5524495840072632,0,0.2600811719894409,0,0.29236844182014465
0.5649918913841248,1,0.2797852158546448,1,0.28520667552948
0.5536931753158569,2,0.2758500576019287,2,0.2778431177139282
0.5573594570159912,3,0.28745949268341064,3,0.26989996433258057
0.5500268340110779,4,0.28901103138923645,4,0.26101580262184143
